施設名,緯度,経度,所在地,電話番号,利用可能日,利用可能時間,授乳スペース,おむつ替えスペース,施設情報URL,休憩スペース
御堂筋線　新金岡駅,34.567637645544,135.514967785658,堺市北区新金岡1丁7番地の2,-,毎日　　  ,5:00～24:00,×,〇,-
御堂筋線　なかもず駅,34.5562740877262,135.506058667473,堺市北区中百舌鳥町2丁240番地の1,-,毎日　　   ,5:00～24:00,×,〇,-
中央線　高井田駅,34.6785267320864,135.572773096648,東大阪市川俣1丁目1番45号,-,毎日　　 ,5:00～24:00,×,〇,-
中央線　長田駅,34.6787061107235,135.591947351056,東大阪市長田中2丁目21番地の2,-,毎日　　   ,5:00～24:00,×,〇,-
谷町線　大日駅,34.749357193323,135.578133514501,守口市大日町2丁目1番B1,-,毎日　　   ,5:00～24:00,×,〇,-
谷町線　守口駅,34.7383415893469,135.56411311171,守口市京阪本通2丁目2番B1,-,毎日　　  ,5:00～24:00,×,〇,-
今里筋線　太子橋今市駅,34.7316904809994,135.555797862574,守口市京阪本通1丁目3番B-1号,-,毎日　　  ,5:00～24:00,×,〇,-
長堀鶴見緑地線　門真南駅,34.716733566446,135.592317624105,門真市三ツ島3丁目2201番地,-,毎日　　  ,5:00～24:00,×,〇,-
谷町線　八尾南駅,34.5974649439003,135.582627199929,八尾市若林町1丁目36番地,-,毎日　　   ,5:00～24:00,×,〇,-
つどいの広場　ぴよぴよアイランド,34.6835696560018,135.485291635564,大阪市西区江之子島1-5-8ロイヤルハイツたそがれ2F,-,月～金　　,10:00～15:00,〇,〇,-
大阪聖和保育園　子育て支援・多機能センター（つどいの広場「ポ・ポ・ポ」）,34.6613993112858,135.53837132134,大阪市生野区桃谷5-4-5,-,日～木　,9:00～14:00,〇,〇,-
にっこりRoomおおわだ,34.704389,135.441725,大阪市西淀川区大和田６－３－29,-,月～金　　,10:00～15:00,〇,〇,-
にっこりRoomかわきた,34.7046361779142,135.429479868338,大阪市西淀川区中島1-12-15　大阪市営中島第３住宅集会所,-,月～金　　,10:00～15:00,〇,〇,-
